,Fp1,F3,C3,P3,F7,T3,T5,O1,Fz,Cz,Pz,Fp2,F4,C4,P4,F8,T4,T6,O2,EKG
6340,-19.44,-38.6,14.9,13.19,-48.18,-42.27,-18.15,7.91,-23.45,-24.15,-54.12,14.19,21.32,-18.02,-8.68,-9.66,3.04,13.06,4.5,3.17
6341,-7.35,-23.42,24.87,15.51,-20.16,-38.33,-21.09,13.17,-15.91,-22.92,-52.67,19.66,27.83,-18.31,-5.52,-7.96,6.44,11.38,4.12,-14.33
6342,-16.68,-43.15,8.99,9.43,-31.75,-37.37,-23.54,5.5,-30.15,-27.9,-55.09,14.27,18.68,-20.6,-13.92,-7.81,3.2,9.99,3.2,56.49
6343,-10.3,-36.66,17.69,15.62,-25.6,-16.61,-21.77,8.27,-21.95,-20.26,-47.48,21.81,25.5,-13.99,-8.67,-2.44,11.1,21.67,11.35,14.7
6344,9.3,-7.21,31.94,24.42,-17.9,-34.88,-16.87,22.68,-0.77,-8.97,-36.53,39.85,49.59,-0.54,9.12,10.95,24.94,32.94,21.44,-55.75
6345,-11.93,-27.93,20.38,17.05,-39.76,-49.88,-19.27,8.73,-18.14,-20.91,-47.0,29.5,35.06,-10.49,-4.18,-0.15,10.69,23.27,10.68,2.64
6346,-14.72,-39.52,8.61,10.47,-45.84,-30.97,-21.15,-1.03,-25.25,-22.2,-50.21,29.41,28.72,-10.58,-12.84,-1.57,7.81,18.37,6.22,11.9
6347,-18.42,-50.49,-16.12,-17.72,-30.13,-44.7,-54.24,-19.92,-35.94,-44.73,-73.5,12.83,16.96,-30.79,-28.51,-20.08,-14.74,-8.58,-16.75,-41.87
6348,-8.82,-18.66,30.69,15.06,-34.22,-21.2,-32.94,4.49,-16.09,-24.09,-51.79,33.08,35.34,-13.88,-9.03,-3.03,1.76,11.58,2.73,-53.77
6349,-18.31,-45.82,2.76,5.77,-28.29,-44.09,-26.75,-1.55,-34.0,-33.66,-59.11,19.77,20.88,-22.53,-23.08,-7.98,-6.5,9.06,-0.48,32.25
6350,-3.5,-35.77,6.85,5.27,-27.86,-29.38,-28.86,2.57,-25.5,-32.49,-57.98,26.62,29.1,-21.55,-17.61,-4.42,-0.66,10.12,0.44,-75.65
6351,-6.67,-26.78,15.57,1.61,-36.66,-25.37,-35.53,0.63,-24.85,-34.78,-61.11,24.79,29.56,-24.86,-18.73,-7.52,-4.43,6.45,-3.46,-81.55
6352,-19.13,-39.89,5.62,4.89,-37.45,-37.5,-23.96,-0.29,-35.37,-36.41,-61.33,19.76,25.1,-26.52,-24.43,-7.07,-7.84,7.29,-1.8,13.08
6353,-21.74,-54.67,-19.67,-6.83,-55.24,-53.3,-29.47,-11.13,-45.13,-47.99,-73.21,10.75,12.27,-36.32,-36.65,-18.48,-16.59,-4.78,-14.13,-46.98
6354,-13.29,-30.01,22.29,5.9,-25.66,-34.81,-24.95,-0.53,-30.37,-39.47,-67.77,16.43,20.1,-34.47,-31.15,-20.97,-18.11,-3.76,-12.21,-83.85
6355,-14.25,-35.73,12.06,-0.68,-39.89,-25.38,-36.55,-7.57,-29.13,-34.55,-64.4,21.97,28.16,-26.47,-26.59,-9.18,-9.84,1.81,-6.58,-46.37
6356,-15.3,-41.03,1.85,0.13,-39.01,-46.79,-34.99,-10.17,-30.48,-31.27,-59.13,28.44,27.28,-18.19,-23.04,-5.51,-3.45,6.52,-1.33,-38.96
6357,-5.69,-38.29,7.54,4.88,-19.66,-39.02,-23.67,-1.34,-23.24,-30.51,-58.95,33.43,37.85,-18.7,-19.34,-3.2,-4.07,2.21,-3.23,-99.73
6358,-5.07,-39.41,4.1,-1.57,-41.65,-36.35,-27.92,-1.66,-23.4,-34.02,-62.95,29.06,38.2,-21.53,-21.22,-4.07,-8.84,1.23,-5.44,-63.97
6359,-6.32,-24.03,19.03,14.14,-25.42,-19.5,-18.66,0.47,-19.49,-20.84,-49.85,36.91,41.56,-8.87,-16.0,8.77,-0.33,14.78,7.94,-19.76
6360,-11.72,-39.83,1.56,-0.99,-38.36,-35.15,-31.81,-5.59,-28.36,-33.88,-62.03,26.58,31.3,-22.3,-23.12,-7.45,-11.27,4.79,-2.99,-84.14
6361,0.76,-25.03,17.3,2.11,-38.03,-6.25,-41.83,-0.72,-11.93,-22.78,-53.0,40.1,48.96,-10.33,-8.12,3.45,0.88,13.54,5.63,-87.64
6362,-0.19,-27.93,16.44,13.33,-18.81,-31.1,-24.91,4.66,-11.53,-13.31,-41.87,45.86,51.43,1.28,-3.94,15.67,11.92,25.3,18.77,20.97
6363,-10.48,-46.91,-9.13,-4.38,-29.67,-41.67,-32.82,-2.6,-25.61,-30.25,-57.87,33.59,38.03,-15.05,-18.21,0.05,-4.57,12.7,5.25,-27.0
6364,-10.91,-34.96,9.96,0.73,-44.43,-44.88,-36.58,0.75,-23.9,-34.82,-61.41,30.98,38.25,-22.66,-19.97,-5.03,-7.01,6.87,-0.44,-91.03
6365,7.8,-20.54,20.3,17.27,-11.2,-24.6,-12.55,16.62,-7.33,-14.75,-40.47,48.83,58.5,-1.53,-0.13,19.94,18.22,30.29,22.12,-9.24
6366,-3.61,-31.05,1.47,1.73,-32.2,-52.31,-28.12,-1.86,-22.35,-25.49,-52.72,34.65,43.41,-13.01,-15.6,8.02,5.0,16.89,9.58,-17.84
6367,-2.83,-32.44,14.6,8.38,-26.64,-43.29,-19.62,3.07,-21.29,-28.84,-56.08,38.86,41.84,-20.23,-16.4,2.69,-3.3,7.23,2.74,-77.67
6368,1.36,-35.73,11.06,5.32,-38.76,-40.96,-26.72,5.12,-18.04,-25.24,-52.49,41.94,48.42,-12.36,-9.61,10.94,5.59,15.07,10.21,-43.31
6369,-2.5,-38.83,5.33,3.14,-36.15,-29.75,-26.1,-3.38,-23.97,-25.82,-52.7,39.77,43.49,-11.05,-14.75,17.15,8.3,17.05,11.29,-7.49
6370,8.4,-32.82,17.52,11.73,-35.02,-29.09,-19.13,2.92,-13.64,-21.25,-48.23,55.67,53.71,-6.73,-5.69,27.2,14.71,20.04,14.4,-40.77
6371,19.99,-11.05,22.94,11.44,7.27,-28.33,-21.54,7.3,-6.82,-22.06,-51.77,61.28,58.76,-11.02,-4.91,26.71,13.64,15.22,11.03,-78.88
6372,-0.35,-34.81,-2.68,-3.84,-19.64,-32.92,-39.16,-15.47,-31.07,-36.54,-64.11,46.44,40.37,-23.43,-20.21,19.77,2.69,7.14,1.87,1.3
6373,10.11,-26.34,12.1,3.57,-14.44,-21.47,-30.88,-9.63,-22.75,-28.52,-55.82,51.44,46.86,-15.96,-11.98,29.0,13.8,17.92,9.39,-29.98
6374,23.41,-4.58,39.38,21.42,-8.21,-25.11,-7.96,12.63,-2.06,-17.12,-44.65,67.31,65.31,-3.04,5.72,39.96,26.48,27.99,20.15,-119.62
6375,4.76,-28.43,6.68,-0.13,-10.98,-21.64,-31.12,-8.62,-25.94,-33.79,-60.52,46.25,43.97,-15.37,-14.05,19.17,5.05,14.19,6.74,0.26
6376,-14.6,-56.13,-20.5,-22.38,-36.06,-43.29,-54.71,-28.35,-47.27,-49.83,-76.31,25.71,27.12,-29.09,-30.69,0.35,-11.19,-0.02,-6.99,36.06
6377,-7.91,-42.32,-2.68,-13.35,-42.18,-44.3,-48.99,-20.21,-31.48,-40.48,-68.72,33.65,41.94,-22.58,-16.54,7.86,0.8,5.87,-0.84,-84.28
6378,15.64,-19.12,20.35,9.91,-2.36,-10.97,-26.56,4.12,-7.8,-16.62,-43.92,60.82,63.23,3.86,7.61,27.02,22.2,31.62,25.33,-47.8
6379,-0.38,-38.59,3.17,-0.42,-17.44,-38.63,-28.59,-9.03,-25.44,-28.37,-55.52,43.13,44.37,-9.18,-11.31,12.21,3.67,14.8,11.47,-8.49
6380,-9.29,-45.84,-2.1,-7.35,-22.12,-31.03,-30.11,-13.79,-33.5,-39.8,-67.27,28.83,35.46,-23.23,-23.75,-4.05,-11.94,-3.52,-2.82,-81.93
6381,-2.18,-30.59,7.27,-2.84,-28.55,-44.36,-32.73,-3.76,-17.47,-28.75,-58.81,42.0,51.34,-11.73,-9.09,7.44,-0.32,8.48,6.31,-89.94
6382,0.62,-20.11,18.38,8.62,-12.68,-21.21,-22.97,-2.46,-14.49,-19.27,-48.88,41.89,52.24,-2.49,-7.25,13.27,4.71,16.63,16.07,5.03
6383,-4.34,-39.52,1.35,-4.13,-35.85,-24.57,-34.15,-13.32,-23.93,-26.77,-56.12,37.56,45.39,-10.08,-15.88,5.07,-4.7,8.07,7.22,-43.67
6384,8.92,-23.77,15.31,0.58,-10.09,-38.62,-32.59,-4.77,-9.1,-21.18,-54.21,41.17,56.56,-8.69,-7.13,1.53,-5.6,5.9,6.59,-87.17
6385,-14.78,-51.54,-17.03,-18.05,-33.73,-35.4,-45.74,-22.24,-35.88,-39.37,-70.41,19.49,34.57,-27.14,-29.06,-20.04,-24.51,-9.67,-7.96,-9.95
6386,-8.35,-42.29,-5.15,-5.79,-36.98,-18.6,-38.74,-16.64,-27.94,-24.29,-54.95,28.03,40.25,-13.95,-19.51,-11.18,-15.55,3.61,5.95,-16.14
6387,10.68,-13.77,24.62,9.76,-4.5,-33.51,-27.01,-2.7,-8.76,-15.94,-47.54,38.9,50.3,-11.63,-8.93,-7.64,-7.83,7.1,9.08,-109.32
6388,-21.21,-51.44,-1.7,-11.59,-50.19,-50.92,-43.97,-19.54,-38.22,-40.21,-70.07,12.19,24.93,-35.42,-33.09,-33.65,-34.79,-13.87,-10.51,-36.26
6389,-23.89,-54.62,-17.55,-14.72,-25.94,-31.47,-42.77,-24.07,-44.96,-37.72,-68.25,7.04,18.98,-33.24,-36.52,-29.95,-33.38,-12.89,-8.32,-6.24
6390,-0.88,-41.32,0.43,-2.76,-14.95,-42.13,-32.44,-8.25,-26.27,-24.57,-53.97,22.35,34.2,-19.5,-19.22,-16.88,-14.92,2.8,5.38,-79.59
6391,-13.15,-42.7,7.67,-6.43,-42.96,-21.86,-50.45,-12.92,-28.56,-29.92,-59.21,16.4,31.19,-26.43,-20.91,-23.1,-21.01,-4.53,-1.4,-97.14
6392,-9.69,-44.17,8.78,2.22,-42.64,-10.55,-36.3,-5.66,-24.17,-18.91,-47.52,27.39,39.27,-12.12,-11.88,-7.35,-4.71,13.94,16.42,-38.59
6393,-4.96,-28.2,14.18,5.93,-23.75,-36.23,-30.99,-3.58,-19.25,-14.38,-42.84,35.11,43.89,-8.06,-7.65,-2.73,1.23,18.76,20.66,-51.33
6394,20.62,-6.32,32.33,24.05,-2.43,-32.37,-10.69,20.4,4.07,1.16,-26.78,59.84,70.29,9.03,16.58,18.32,21.3,33.76,36.88,-97.56
6395,-1.39,-35.31,12.44,6.54,-29.0,-45.34,-20.11,0.79,-22.35,-22.46,-47.44,31.59,46.0,-12.88,-7.07,-1.38,4.51,18.04,19.58,-2.22
6396,-24.93,-54.38,-11.07,-11.14,-37.62,-38.68,-35.86,-19.36,-46.16,-40.05,-63.91,15.3,22.34,-27.65,-23.18,-18.49,-9.75,6.89,7.03,2.29
6397,-19.8,-61.09,-20.15,-23.25,-30.71,-47.73,-45.2,-23.03,-47.08,-50.86,-73.29,11.67,24.01,-34.36,-21.22,-21.97,-12.68,-1.37,-1.05,-43.46
6398,-22.37,-48.84,-7.09,-20.96,-38.92,-54.79,-50.71,-24.68,-45.19,-48.85,-71.39,15.73,25.79,-32.06,-17.4,-18.54,-6.77,3.45,1.84,7.79
6399,-9.68,-32.99,4.98,2.22,-32.74,-34.38,-23.9,-6.93,-33.01,-27.9,-49.6,32.49,38.14,-9.66,-3.01,3.09,12.84,24.22,24.26,61.97
6400,-4.79,-35.96,11.62,1.95,-10.76,-26.7,-24.92,-6.78,-28.79,-28.24,-51.77,34.66,43.88,-12.13,-1.39,1.09,12.24,18.01,18.68,-57.42
6401,7.97,-28.88,11.57,0.06,-21.54,-26.94,-33.42,-3.3,-19.39,-23.15,-47.95,43.01,58.25,-3.33,9.95,13.61,25.63,29.61,26.48,-43.77
6402,-11.41,-37.42,0.4,-7.72,-24.91,-45.65,-41.71,-18.86,-35.25,-33.24,-57.01,30.65,41.96,-12.7,-3.28,2.33,12.55,24.33,19.96,39.94
6403,-4.93,-41.64,-0.58,-4.07,-24.79,-36.07,-36.78,-13.88,-31.9,-28.94,-53.13,39.8,47.67,-6.52,3.27,10.03,22.21,28.48,24.24,-15.59
6404,-0.78,-27.82,12.79,-4.13,-32.65,-22.11,-34.5,-9.48,-23.51,-31.16,-55.95,41.47,53.63,-9.29,5.29,11.01,23.61,22.61,19.56,-62.26
6405,-16.55,-58.97,-19.17,-22.33,-36.47,-24.31,-48.1,-25.28,-42.08,-43.68,-67.39,28.62,42.79,-16.82,-3.49,5.93,16.62,19.97,14.15,7.66
6406,-11.78,-53.61,-9.96,-12.24,-30.18,-36.15,-45.23,-22.73,-38.27,-34.51,-57.14,34.9,49.01,-4.53,2.93,17.19,30.82,33.02,25.6,24.42
6407,-3.67,-30.8,11.6,-4.81,-24.88,-23.12,-41.91,-12.42,-23.61,-28.93,-52.43,44.73,58.4,-1.5,10.69,20.97,34.7,31.07,25.36,-67.35
6408,11.45,-22.51,12.84,3.2,-14.21,-36.81,-26.95,1.26,-11.03,-17.4,-40.03,60.25,72.28,12.32,27.31,36.1,48.83,45.48,40.74,-74.36
6409,14.06,-27.69,10.61,12.16,-5.43,-13.69,-19.88,-1.16,-11.78,-8.54,-29.38,67.33,76.19,22.32,29.04,45.73,55.46,53.92,49.45,-76.88
6410,12.01,-23.38,16.27,6.31,-7.44,-34.17,-31.19,-4.86,-9.55,-11.58,-34.25,59.53,74.05,14.5,26.66,39.93,48.69,49.09,43.4,-224.49
6411,-2.41,-30.7,17.66,-0.32,-21.74,-37.33,-31.17,-7.24,-19.3,-25.12,-49.07,46.38,60.44,-2.42,14.34,21.17,32.68,31.96,27.53,-306.43
6412,-11.48,-52.18,-9.17,-10.85,-27.15,-27.25,-42.16,-17.15,-31.89,-27.36,-49.84,42.94,52.53,-0.85,9.47,21.36,31.53,30.73,27.89,-140.58
6413,-13.84,-46.75,-5.7,-4.35,-32.99,-39.15,-32.65,-11.81,-30.96,-27.56,-51.42,29.72,47.63,-5.67,5.61,15.68,23.11,26.33,24.06,-39.35
6414,-20.53,-45.46,7.16,-10.3,-48.38,-26.29,-41.84,-17.3,-36.31,-40.49,-65.96,14.71,33.83,-23.61,-5.95,-6.47,5.7,9.22,7.6,-7.0
6415,-11.44,-42.86,7.08,-0.32,-38.07,-52.23,-34.22,-9.98,-28.05,-27.74,-52.6,33.91,50.91,-6.3,4.54,13.38,19.68,27.31,24.02,86.92
6416,-15.66,-50.0,-3.08,-4.91,-33.88,-42.97,-36.37,-17.78,-32.31,-28.61,-55.74,26.82,44.37,-11.4,-3.62,8.36,13.62,22.24,20.39,75.31
6417,-1.66,-27.36,16.64,6.09,-13.31,-27.65,-28.05,-4.69,-14.25,-18.77,-46.66,41.4,58.82,-2.68,9.42,15.81,21.97,28.17,27.37,6.71
6418,4.59,-18.05,22.99,14.82,-15.4,-17.01,-14.58,6.53,-1.9,-8.66,-38.26,52.58,71.07,7.54,18.14,25.36,29.35,35.18,35.27,-6.97
6419,-15.65,-38.31,-1.48,-2.3,-28.23,-28.88,-30.86,-12.22,-22.55,-21.86,-51.69,29.84,47.1,-5.57,-0.71,9.75,15.68,25.1,24.65,50.85
6420,-20.87,-48.32,-3.05,-8.08,-43.6,-38.49,-34.71,-16.41,-26.58,-31.42,-61.8,21.75,37.15,-15.06,-8.54,-3.72,2.36,13.79,13.92,-7.5
6421,-14.15,-40.09,-0.52,-10.91,-34.25,-29.14,-46.09,-14.38,-18.47,-28.72,-61.36,23.72,46.71,-17.67,-3.52,-2.72,3.31,16.1,14.85,-15.0
6422,-33.81,-59.34,-12.22,-18.47,-46.62,-59.97,-54.18,-29.36,-34.52,-35.44,-67.12,5.41,27.58,-25.19,-18.7,-12.52,-5.69,14.09,10.38,43.44
6423,-14.46,-39.63,-4.93,-2.84,-28.11,-33.4,-31.57,-11.32,-20.33,-20.83,-54.63,20.21,37.47,-13.04,-7.15,-2.02,4.85,25.27,23.37,42.4
6424,5.53,-22.93,24.41,13.64,-29.0,-37.73,-18.26,8.02,1.56,-9.2,-41.67,40.17,58.98,-3.16,9.44,9.9,15.79,33.87,32.28,-53.18
6425,-12.83,-31.67,21.5,6.04,-32.21,-24.71,-30.78,-8.84,-13.91,-20.12,-52.6,16.91,40.97,-16.96,-9.21,-7.5,-3.03,17.46,18.51,16.4
6426,-7.03,-31.33,4.78,-0.02,-16.09,-29.24,-41.16,-15.35,-12.82,-13.9,-48.88,25.87,45.98,-7.84,-3.38,2.72,7.88,24.36,24.05,48.98
6427,-6.75,-34.07,8.84,-1.65,-16.21,-46.56,-36.88,-9.55,-9.39,-15.5,-49.78,29.87,46.45,-11.06,-0.2,0.21,4.78,21.14,21.68,-24.11
6428,-0.03,-28.49,14.51,2.57,-40.35,-33.87,-34.64,-5.67,-1.43,-8.07,-44.04,32.43,52.97,-3.56,4.96,6.28,8.8,22.91,25.46,-21.01
6429,1.61,-14.32,26.48,15.87,-18.55,-29.44,-22.96,0.45,3.26,3.66,-31.96,34.44,53.91,6.63,11.52,9.73,15.08,35.31,38.45,25.18
6430,2.22,-16.79,21.66,12.46,-18.11,-26.15,-24.27,-0.32,-0.85,-2.22,-36.96,35.02,48.97,0.33,10.42,2.48,8.56,30.53,33.14,-1.25
6431,-3.09,-31.27,6.21,-5.5,-21.32,-46.53,-43.51,-12.03,-11.54,-16.97,-52.7,18.94,42.85,-13.81,1.09,-9.21,-5.99,16.12,18.58,-24.94
6432,-10.8,-38.04,9.23,5.74,-30.42,-30.05,-27.84,-5.79,-15.48,-11.62,-44.45,18.49,41.67,-4.61,3.21,-1.66,0.51,23.1,27.34,34.6
6433,-12.0,-37.03,12.88,9.05,-30.05,-21.13,-19.18,-3.47,-17.72,-13.25,-44.11,14.06,35.23,-7.21,0.8,-7.52,-3.07,22.46,27.07,14.58
6434,5.88,-27.67,16.11,10.3,-18.89,-29.01,-23.82,5.53,-0.65,-4.16,-34.98,37.11,57.52,5.72,21.46,8.37,10.39,34.04,37.03,-59.52
6435,-0.73,-31.6,15.89,11.22,-6.12,-34.96,-21.36,0.32,-7.91,-5.23,-36.33,31.97,49.6,3.54,13.88,6.06,4.77,28.74,33.11,18.57
6436,-32.07,-57.69,-4.76,-10.19,-53.34,-40.08,-44.67,-22.85,-38.04,-29.05,-57.9,-4.55,17.44,-21.52,-13.42,-23.65,-25.22,7.45,13.04,45.92
6437,-15.97,-39.54,10.29,-3.29,-58.86,-41.56,-44.74,-12.7,-17.85,-19.46,-48.04,11.28,37.02,-11.82,4.35,-12.96,-11.72,12.98,19.91,-71.15
6438,-1.02,-22.14,32.61,19.7,-24.25,-34.45,-15.78,8.51,-1.42,-0.35,-30.04,26.32,53.34,7.25,21.15,3.82,1.92,31.59,38.5,-3.21
6439,1.24,-20.76,29.64,25.42,-10.17,-22.26,-8.55,13.54,-1.25,6.1,-22.48,33.31,56.92,17.78,26.24,15.91,9.71,43.01,48.6,53.41
6440,9.12,-9.51,37.82,27.85,-17.64,-25.12,-5.95,16.94,5.12,6.75,-21.18,39.96,61.0,18.24,29.2,16.1,11.74,41.3,46.68,-17.37
6441,-13.64,-37.92,-1.81,-4.58,-15.0,-44.9,-35.29,-4.88,-21.89,-23.81,-49.84,15.18,36.14,-8.27,4.9,-13.38,-16.24,14.79,20.7,-20.81
6442,-5.55,-36.9,16.41,15.72,-8.59,-11.07,-11.07,11.1,-15.25,-9.08,-32.89,27.4,44.35,6.94,13.73,3.64,-4.21,31.31,37.27,35.08
6443,-25.26,-47.58,9.53,-3.5,-54.8,-3.89,-39.97,-11.28,-31.3,-24.89,-50.58,6.91,24.57,-10.54,-4.97,-15.66,-26.7,14.02,20.07,6.2
6444,-10.15,-31.52,22.89,6.83,-26.55,-31.42,-25.39,5.59,-12.24,-13.14,-40.04,13.47,42.75,0.38,13.94,-7.44,-12.73,21.48,29.18,-27.85
6445,2.16,-24.77,31.84,22.0,-17.3,-30.19,-6.44,15.79,-2.89,1.54,-24.24,27.03,55.9,16.38,25.82,11.42,1.44,35.63,43.21,16.92
6446,-9.92,-35.25,20.64,12.18,-22.07,-24.65,-21.62,0.64,-16.49,-5.93,-33.44,17.12,39.96,7.86,9.1,-2.08,-16.82,22.13,31.18,29.16
6447,-15.83,-30.98,25.3,13.78,-34.85,-31.89,-13.27,4.89,-13.52,-11.77,-40.47,15.45,44.29,2.04,9.41,-6.91,-19.99,14.23,22.0,-70.67
6448,-1.81,-18.43,24.83,15.79,-1.19,-20.03,-17.01,9.78,-2.19,-0.15,-28.95,29.43,60.47,15.99,25.64,9.51,0.19,33.14,37.45,-11.68
6449,-19.23,-51.85,-0.13,0.62,-28.67,-38.71,-33.84,-12.14,-22.39,-12.85,-41.23,14.06,40.04,5.95,6.06,-0.78,-12.26,22.85,26.71,55.45
6450,-15.86,-34.85,19.93,3.41,-49.83,-32.63,-35.55,-11.86,-12.34,-9.94,-41.35,17.49,43.68,4.18,6.95,0.56,-12.88,13.8,20.52,-57.41
6451,9.3,-6.73,48.56,25.6,5.04,-13.96,-16.47,11.63,13.17,10.57,-22.26,40.69,68.83,22.27,26.74,19.31,8.93,34.48,40.78,-34.85
6452,6.97,-13.4,39.27,24.88,-20.22,-8.84,-13.78,8.88,5.64,11.91,-19.9,43.98,65.52,27.68,24.55,25.71,11.96,42.46,46.51,14.63
6453,-11.48,-39.25,6.88,0.18,-16.97,-29.48,-31.58,-12.01,-20.61,-12.19,-43.5,14.83,40.86,4.16,2.18,2.44,-10.71,20.57,23.63,-34.66
6454,1.97,-22.64,28.09,11.51,-18.06,-37.99,-24.37,2.89,-5.85,-4.58,-35.25,29.1,55.15,9.01,15.38,9.44,-2.23,28.17,33.79,-48.63
6455,10.13,-8.71,40.75,24.63,-18.0,-16.45,-15.64,14.85,4.29,9.2,-21.42,43.27,66.11,23.62,26.35,25.19,11.73,48.21,49.89,-3.07
6456,-2.84,-24.61,30.59,22.07,-18.92,-13.7,-15.86,5.74,-8.46,1.22,-27.77,29.93,52.67,16.73,14.84,15.82,4.18,41.3,42.71,-3.95
6457,-5.36,-25.67,15.4,9.68,-25.61,-35.57,-22.91,3.19,-10.68,-10.84,-38.93,25.96,49.22,3.59,7.23,6.99,-7.15,26.05,29.99,-73.4
6458,-16.64,-40.93,14.3,6.88,-36.89,-15.98,-24.45,0.25,-18.76,-17.6,-43.56,19.33,45.68,-2.32,0.08,0.72,-13.02,20.55,24.91,-46.32
6459,-30.92,-55.35,4.9,-4.38,-64.04,-8.04,-46.06,-15.58,-33.56,-22.64,-46.68,12.42,32.19,-5.82,-8.94,-3.15,-21.09,18.58,22.83,-3.83
6460,-20.48,-39.78,16.97,9.38,-34.76,-51.56,-22.9,-5.63,-27.65,-22.53,-47.75,11.43,32.52,-11.04,-10.3,-8.76,-25.58,11.85,17.55,-75.15
6461,-18.05,-32.39,29.05,11.36,-34.29,-51.32,-18.86,2.7,-23.84,-25.23,-50.2,9.57,34.37,-13.84,-9.32,-11.12,-26.71,10.27,16.67,-82.3
6462,-25.97,-52.13,8.62,3.44,-16.97,-39.1,-26.13,-9.89,-34.22,-27.39,-52.3,4.22,27.39,-11.28,-16.7,-8.89,-25.61,11.68,16.99,17.58
6463,-19.75,-48.08,7.04,2.85,-27.61,-33.92,-22.28,-6.55,-32.9,-27.91,-52.83,6.19,24.75,-13.71,-19.29,-9.09,-27.64,12.26,15.77,-46.0
6464,2.86,-14.35,31.76,14.36,-24.61,-20.33,-22.42,8.08,-6.96,-12.83,-39.72,27.59,45.64,-1.14,-0.99,4.35,-11.94,25.34,28.49,-68.11
6465,-6.89,-22.27,30.66,15.14,-15.16,-34.91,-20.86,4.4,-11.83,-11.97,-39.07,25.27,44.94,-2.01,-2.08,6.39,-13.1,27.54,31.24,4.11
6466,-7.54,-30.2,25.44,14.44,-14.13,-6.96,-19.06,0.45,-16.29,-11.03,-37.1,22.57,38.04,-1.82,-5.78,4.59,-15.02,27.9,31.01,0.89
6467,-9.23,-26.17,24.64,8.72,-31.73,-3.68,-28.92,0.73,-15.12,-15.51,-40.87,19.86,41.3,-5.92,-3.15,0.33,-16.67,24.44,26.59,-39.21
6468,-18.75,-37.82,11.36,1.42,-21.28,-34.34,-20.33,-1.87,-25.88,-27.83,-51.69,13.44,33.53,-15.22,-14.02,-10.18,-23.82,17.21,18.64,-10.4
6469,-32.58,-57.03,-4.33,-10.21,-45.79,-50.63,-37.36,-21.67,-44.48,-36.81,-60.66,1.18,16.53,-20.71,-27.84,-15.91,-30.7,10.78,10.89,58.61
6470,-15.12,-34.22,12.15,-0.18,-21.22,-40.25,-30.46,-9.16,-29.16,-26.57,-52.22,7.66,27.59,-15.39,-18.26,-9.47,-21.14,16.03,17.78,4.2
6471,-3.91,-28.69,20.91,6.22,-28.73,-33.12,-25.57,4.79,-14.11,-17.95,-43.67,25.2,47.85,-3.73,-1.71,5.37,-4.42,27.98,28.34,-19.71
6472,-17.76,-34.82,16.67,7.48,-18.91,-31.57,-20.02,-2.88,-25.91,-20.88,-46.09,17.8,34.97,-7.06,-11.81,-0.75,-13.55,24.44,26.04,43.75
6473,-31.53,-55.13,2.95,-6.8,-50.69,-37.48,-33.18,-18.86,-42.5,-37.68,-61.33,-1.12,16.8,-26.05,-30.59,-20.62,-33.6,4.73,7.72,23.23
6474,-14.91,-36.25,25.11,3.31,-37.94,-29.94,-26.74,-3.86,-23.03,-27.06,-52.85,10.75,36.06,-16.93,-12.9,-9.61,-19.57,12.28,16.74,-56.96
6475,2.11,-20.69,23.79,10.26,-2.69,1.27,-22.41,2.98,-11.41,-10.51,-35.43,31.77,51.21,3.92,3.55,15.04,1.39,33.49,36.84,49.25
6476,-6.32,-24.35,25.51,15.45,-10.3,-19.66,-17.83,-1.67,-20.94,-14.5,-38.39,34.23,42.7,-1.44,-6.57,14.32,0.74,30.06,31.61,21.65
6477,2.56,-19.64,42.93,23.81,-21.94,-29.09,-11.15,8.51,-9.78,-11.48,-35.81,38.57,48.77,-1.9,-1.02,19.41,3.59,30.17,33.2,-44.21
6478,9.39,-12.1,43.27,26.03,-6.34,-8.54,-5.29,15.33,-7.61,-9.17,-32.44,38.2,52.35,-0.8,2.83,26.69,7.49,34.87,37.71,21.53
6479,-10.02,-32.85,24.67,14.66,-18.25,-29.59,-19.62,0.98,-24.42,-19.9,-42.26,28.19,39.04,-11.64,-11.54,20.57,2.26,30.22,32.82,47.87
6480,-14.95,-37.84,13.48,6.02,-26.34,-32.24,-27.36,-3.21,-30.82,-31.14,-52.4,20.19,29.53,-23.71,-20.95,7.3,-7.39,18.83,21.76,-24.14
6481,-9.95,-34.73,18.64,0.91,-18.61,35.81,-45.43,-3.58,-24.22,-29.18,-51.14,21.86,36.58,-17.57,-10.31,8.18,-2.08,20.23,23.73,-27.48
6482,-22.03,-46.18,16.63,5.45,-18.66,-10.29,-35.98,-9.31,-36.01,-29.13,-50.31,10.01,27.08,-17.85,-15.2,3.52,-6.04,22.57,26.0,32.64
6483,-14.57,-41.17,23.09,21.23,-32.01,-49.66,-4.79,9.54,-27.37,-17.38,-38.19,19.81,34.26,-5.21,-2.26,9.41,6.08,35.09,38.21,37.36
6484,-2.53,-21.36,41.83,26.23,-30.59,-26.59,0.68,18.98,-14.8,-15.96,-37.65,20.15,44.35,-3.76,5.47,6.09,4.08,31.86,36.81,-33.3
6485,-16.5,-36.94,19.97,7.2,-15.69,-49.0,-20.3,-1.56,-36.42,-32.15,-54.75,-0.52,25.75,-16.79,-10.67,-9.01,-7.84,21.05,25.57,13.42
