I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.015,0.005,0.02,0.005,-0.02,0.01,-0.229,-0.22,-0.181,-0.02,0.068,-0.015
-0.01,0.005,0.015,0.005,-0.015,0.01,-0.239,-0.234,-0.171,-0.02,0.068,-0.029
0.0,0.01,0.01,-0.005,-0.005,0.01,-0.239,-0.234,-0.166,-0.015,0.073,-0.029
0.01,0.02,0.01,-0.015,0.0,0.015,-0.239,-0.239,-0.166,-0.01,0.068,-0.029
0.015,0.02,0.005,-0.015,0.005,0.01,-0.239,-0.239,-0.166,0.0,0.068,-0.029
0.005,0.024,0.02,-0.015,-0.01,0.02,-0.22,-0.224,-0.151,0.005,0.083,-0.02
0.015,0.034,0.02,-0.024,-0.005,0.024,-0.22,-0.22,-0.146,0.02,0.098,0.0
0.0,0.039,0.039,-0.02,-0.02,0.039,-0.239,-0.22,-0.142,0.034,0.107,0.015
0.0,0.034,0.034,-0.015,-0.02,0.034,-0.244,-0.215,-0.132,0.054,0.132,0.034
0.005,0.054,0.049,-0.029,-0.024,0.049,-0.244,-0.22,-0.137,0.063,0.132,0.039
0.02,0.078,0.059,-0.049,-0.02,0.068,-0.239,-0.215,-0.137,0.063,0.137,0.039
0.02,0.078,0.059,-0.049,-0.02,0.068,-0.239,-0.22,-0.137,0.063,0.137,0.029
0.005,0.059,0.054,-0.029,-0.024,0.054,-0.229,-0.224,-0.137,0.063,0.132,0.029
0.02,0.093,0.073,-0.054,-0.029,0.083,-0.229,-0.22,-0.127,0.073,0.132,0.024
0.034,0.098,0.063,-0.063,-0.015,0.078,-0.215,-0.215,-0.117,0.083,0.151,0.039
0.039,0.098,0.059,-0.068,-0.01,0.078,-0.21,-0.215,-0.112,0.088,0.156,0.044
0.049,0.098,0.049,-0.073,0.0,0.073,-0.215,-0.215,-0.112,0.083,0.156,0.049
0.034,0.088,0.054,-0.059,-0.01,0.068,-0.205,-0.21,-0.112,0.093,0.166,0.044
0.024,0.083,0.059,-0.054,-0.02,0.068,-0.205,-0.205,-0.112,0.093,0.176,0.044
0.02,0.068,0.049,-0.044,-0.015,0.059,-0.205,-0.2,-0.107,0.122,0.185,0.044
0.024,0.093,0.068,-0.059,-0.024,0.078,-0.205,-0.195,-0.107,0.122,0.19,0.049
0.039,0.078,0.039,-0.059,0.0,0.059,-0.21,-0.2,-0.112,0.117,0.185,0.059
0.034,0.078,0.044,-0.054,-0.005,0.059,-0.21,-0.2,-0.112,0.127,0.19,0.068
0.039,0.083,0.044,-0.059,-0.005,0.063,-0.21,-0.2,-0.112,0.127,0.195,0.068
0.049,0.083,0.034,-0.063,0.005,0.059,-0.205,-0.205,-0.112,0.137,0.205,0.073
0.044,0.083,0.039,-0.063,0.0,0.059,-0.2,-0.2,-0.098,0.137,0.2,0.063
0.044,0.088,0.044,-0.063,0.0,0.063,-0.2,-0.195,-0.098,0.146,0.22,0.059
0.049,0.098,0.049,-0.073,0.0,0.073,-0.2,-0.195,-0.093,0.156,0.224,0.059
0.044,0.098,0.054,-0.068,-0.005,0.073,-0.195,-0.195,-0.093,0.161,0.229,0.054
0.039,0.098,0.059,-0.068,-0.01,0.078,-0.185,-0.195,-0.102,0.156,0.224,0.063
0.039,0.098,0.059,-0.068,-0.01,0.078,-0.185,-0.195,-0.107,0.166,0.229,0.078
0.044,0.093,0.049,-0.068,-0.005,0.068,-0.205,-0.195,-0.112,0.171,0.229,0.083
0.044,0.093,0.049,-0.068,-0.005,0.068,-0.21,-0.2,-0.107,0.166,0.234,0.083
0.054,0.093,0.039,-0.073,0.005,0.063,-0.205,-0.2,-0.102,0.171,0.234,0.083
0.049,0.093,0.044,-0.068,0.0,0.068,-0.205,-0.195,-0.098,0.181,0.244,0.088
0.024,0.078,0.054,-0.049,-0.015,0.063,-0.2,-0.2,-0.093,0.19,0.249,0.088
0.029,0.088,0.059,-0.059,-0.015,0.073,-0.205,-0.205,-0.088,0.19,0.254,0.078
0.044,0.088,0.044,-0.063,0.0,0.063,-0.205,-0.2,-0.078,0.205,0.268,0.093
0.044,0.088,0.044,-0.063,0.0,0.063,-0.2,-0.195,-0.078,0.215,0.278,0.098
0.044,0.088,0.044,-0.063,0.0,0.063,-0.2,-0.19,-0.083,0.22,0.283,0.102
0.044,0.093,0.049,-0.068,-0.005,0.068,-0.2,-0.185,-0.083,0.224,0.288,0.107
0.039,0.078,0.039,-0.059,0.0,0.059,-0.19,-0.195,-0.093,0.224,0.288,0.112
0.039,0.083,0.044,-0.059,-0.005,0.063,-0.195,-0.195,-0.088,0.234,0.293,0.112
0.039,0.093,0.054,-0.063,-0.01,0.073,-0.195,-0.205,-0.088,0.229,0.288,0.112
0.034,0.073,0.039,-0.054,-0.005,0.054,-0.195,-0.215,-0.088,0.224,0.283,0.112
0.049,0.078,0.029,-0.063,0.01,0.054,-0.195,-0.215,-0.088,0.224,0.288,0.122
0.068,0.098,0.029,-0.083,0.02,0.063,-0.195,-0.215,-0.088,0.224,0.288,0.122
0.073,0.112,0.039,-0.093,0.015,0.073,-0.205,-0.21,-0.083,0.224,0.288,0.122
0.059,0.102,0.044,-0.078,0.005,0.073,-0.205,-0.2,-0.073,0.224,0.283,0.122
0.049,0.102,0.054,-0.073,-0.005,0.078,-0.195,-0.195,-0.073,0.234,0.288,0.127
0.073,0.112,0.039,-0.093,0.015,0.073,-0.205,-0.195,-0.073,0.234,0.288,0.137
0.073,0.112,0.039,-0.093,0.015,0.073,-0.195,-0.195,-0.063,0.234,0.288,0.142
0.063,0.112,0.049,-0.088,0.005,0.078,-0.19,-0.2,-0.063,0.234,0.288,0.146
0.063,0.107,0.044,-0.083,0.01,0.073,-0.195,-0.2,-0.073,0.229,0.273,0.151
0.063,0.112,0.049,-0.088,0.005,0.078,-0.21,-0.205,-0.068,0.229,0.278,0.151
0.063,0.117,0.054,-0.088,0.005,0.083,-0.215,-0.205,-0.063,0.229,0.273,0.151
0.068,0.122,0.054,-0.093,0.005,0.088,-0.224,-0.205,-0.059,0.224,0.278,0.142
0.059,0.117,0.059,-0.088,0.0,0.088,-0.224,-0.205,-0.063,0.224,0.268,0.151
0.054,0.117,0.063,-0.083,-0.005,0.088,-0.224,-0.2,-0.054,0.224,0.259,0.156
0.054,0.112,0.059,-0.083,-0.005,0.083,-0.224,-0.2,-0.049,0.22,0.254,0.151
0.054,0.112,0.059,-0.083,-0.005,0.083,-0.224,-0.2,-0.049,0.215,0.249,0.142
0.054,0.102,0.049,-0.078,0.0,0.073,-0.22,-0.181,-0.039,0.21,0.254,0.142
0.054,0.098,0.044,-0.073,0.005,0.068,-0.22,-0.181,-0.039,0.205,0.254,0.137
0.054,0.098,0.044,-0.073,0.005,0.068,-0.239,-0.19,-0.054,0.19,0.249,0.142
0.054,0.098,0.044,-0.073,0.005,0.068,-0.239,-0.181,-0.039,0.19,0.244,0.146
0.049,0.098,0.049,-0.073,0.0,0.073,-0.229,-0.185,-0.029,0.19,0.239,0.156
0.044,0.098,0.054,-0.068,-0.005,0.073,-0.234,-0.185,-0.034,0.176,0.234,0.156
0.034,0.098,0.063,-0.063,-0.015,0.078,-0.234,-0.185,-0.034,0.166,0.215,0.161
0.02,0.093,0.073,-0.054,-0.029,0.083,-0.229,-0.176,-0.034,0.166,0.21,0.166
0.034,0.093,0.059,-0.063,-0.015,0.073,-0.229,-0.176,-0.024,0.161,0.215,0.156
0.059,0.098,0.039,-0.078,0.01,0.068,-0.229,-0.176,-0.024,0.151,0.21,0.156
0.054,0.098,0.044,-0.073,0.005,0.068,-0.229,-0.161,-0.024,0.151,0.21,0.156
0.059,0.098,0.039,-0.078,0.01,0.068,-0.229,-0.146,-0.02,0.137,0.195,0.156
0.068,0.107,0.039,-0.088,0.015,0.073,-0.239,-0.151,-0.02,0.132,0.19,0.166
0.059,0.102,0.044,-0.078,0.005,0.073,-0.229,-0.146,-0.005,0.127,0.19,0.176
0.044,0.098,0.054,-0.068,-0.005,0.073,-0.224,-0.137,0.0,0.117,0.185,0.181
0.044,0.098,0.054,-0.068,-0.005,0.073,-0.224,-0.117,0.0,0.102,0.181,0.181
0.034,0.098,0.063,-0.063,-0.015,0.078,-0.229,-0.122,-0.015,0.093,0.166,0.161
0.034,0.098,0.063,-0.063,-0.015,0.078,-0.224,-0.117,-0.015,0.088,0.161,0.151
0.039,0.107,0.068,-0.073,-0.015,0.088,-0.234,-0.117,-0.015,0.078,0.151,0.142
0.039,0.107,0.068,-0.073,-0.015,0.088,-0.244,-0.122,-0.015,0.063,0.142,0.127
0.039,0.088,0.049,-0.063,-0.005,0.068,-0.254,-0.122,-0.024,0.059,0.137,0.127
0.034,0.083,0.049,-0.059,-0.01,0.063,-0.264,-0.112,-0.015,0.044,0.137,0.127
0.039,0.083,0.044,-0.059,-0.005,0.063,-0.264,-0.107,-0.015,0.029,0.122,0.127
0.044,0.078,0.034,-0.059,0.005,0.054,-0.268,-0.107,-0.01,0.024,0.117,0.117
0.044,0.063,0.02,-0.054,0.01,0.039,-0.273,-0.107,-0.005,0.039,0.112,0.117
0.039,0.054,0.015,-0.044,0.01,0.034,-0.268,-0.102,-0.005,0.044,0.107,0.117
0.034,0.054,0.02,-0.044,0.005,0.034,-0.268,-0.093,-0.005,0.029,0.102,0.117
0.034,0.044,0.01,-0.039,0.01,0.024,-0.264,-0.088,0.005,0.024,0.102,0.117
0.034,0.044,0.01,-0.039,0.01,0.024,-0.264,-0.102,-0.01,0.02,0.083,0.107
0.034,0.044,0.01,-0.039,0.01,0.024,-0.264,-0.098,-0.015,0.005,0.078,0.107
0.034,0.039,0.005,-0.034,0.015,0.02,-0.273,-0.107,-0.02,0.0,0.073,0.093
0.029,0.029,0.0,-0.029,0.015,0.015,-0.293,-0.112,-0.024,-0.01,0.059,0.073
0.044,0.029,-0.015,-0.034,0.029,0.005,-0.312,-0.142,-0.049,-0.029,0.044,0.073
0.0,-0.005,-0.005,0.005,0.0,-0.005,-0.298,-0.137,-0.029,-0.024,0.054,0.078
-0.029,-0.024,0.005,0.029,-0.02,-0.01,-0.273,-0.112,-0.02,-0.015,0.063,0.088
0.0,0.024,0.024,-0.01,-0.015,0.024,-0.264,-0.112,-0.024,-0.029,0.049,0.078
0.039,0.049,0.01,-0.044,0.015,0.029,-0.244,-0.107,-0.039,-0.039,0.039,0.059
0.029,0.039,0.01,-0.034,0.01,0.024,-0.239,-0.107,-0.049,-0.044,0.024,0.044
0.02,0.029,0.01,-0.024,0.005,0.02,-0.234,-0.107,-0.049,-0.049,0.02,0.039
0.01,0.02,0.01,-0.015,0.0,0.015,-0.229,-0.107,-0.049,-0.054,0.015,0.034
0.0,0.01,0.01,-0.005,-0.005,0.01,-0.224,-0.107,-0.049,-0.059,0.01,0.029
-0.015,0.0,0.015,0.01,-0.015,0.005,-0.22,-0.093,-0.044,-0.063,0.005,0.039
-0.029,-0.02,0.01,0.024,-0.02,-0.005,-0.215,-0.088,-0.034,-0.063,0.005,0.044
-0.024,-0.015,0.01,0.02,-0.02,-0.005,-0.22,-0.083,-0.029,-0.068,0.0,0.049
-0.024,-0.01,0.015,0.02,-0.02,0.0,-0.22,-0.088,-0.034,-0.083,-0.005,0.049
-0.01,-0.015,-0.005,0.015,-0.005,-0.01,-0.205,-0.073,-0.044,-0.093,-0.024,0.029
-0.005,-0.005,0.0,0.005,-0.005,-0.005,-0.205,-0.078,-0.044,-0.098,-0.029,0.024
0.0,0.005,0.005,0.0,-0.005,0.005,-0.2,-0.073,-0.044,-0.098,-0.034,0.02
0.01,-0.005,-0.015,0.0,0.01,-0.01,-0.195,-0.068,-0.044,-0.093,-0.039,0.015
0.0,0.0,0.0,0.0,0.0,0.0,-0.185,-0.068,-0.054,-0.117,-0.049,0.01
-0.015,0.0,0.015,0.01,-0.015,0.005,-0.19,-0.068,-0.059,-0.122,-0.059,0.01
-0.015,0.005,0.02,0.005,-0.02,0.01,-0.176,-0.068,-0.059,-0.127,-0.063,0.01
-0.015,0.01,0.024,0.005,-0.02,0.015,-0.171,-0.063,-0.059,-0.132,-0.063,0.015
-0.029,0.0,0.029,0.015,-0.029,0.015,-0.161,-0.073,-0.073,-0.146,-0.073,0.015
-0.034,-0.01,0.024,0.024,-0.029,0.005,-0.161,-0.073,-0.073,-0.146,-0.078,0.015
-0.039,-0.02,0.02,0.029,-0.029,0.0,-0.156,-0.073,-0.073,-0.146,-0.078,0.015
-0.039,-0.029,0.01,0.034,-0.024,-0.01,-0.161,-0.073,-0.078,-0.146,-0.088,0.015
-0.039,-0.02,0.02,0.029,-0.029,0.0,-0.151,-0.078,-0.088,-0.151,-0.093,-0.01
-0.044,-0.029,0.015,0.039,-0.029,-0.01,-0.151,-0.083,-0.088,-0.156,-0.098,-0.005
-0.044,-0.02,0.024,0.034,-0.034,0.0,-0.137,-0.083,-0.088,-0.161,-0.098,-0.01
-0.039,-0.01,0.029,0.024,-0.034,0.01,-0.137,-0.088,-0.088,-0.166,-0.102,-0.015
-0.029,-0.01,0.02,0.02,-0.024,0.005,-0.122,-0.068,-0.073,-0.161,-0.098,-0.005
-0.029,-0.01,0.02,0.02,-0.024,0.005,-0.117,-0.059,-0.068,-0.156,-0.093,-0.005
-0.024,-0.01,0.015,0.02,-0.02,0.0,-0.117,-0.049,-0.068,-0.156,-0.093,-0.01
-0.024,-0.01,0.015,0.02,-0.02,0.0,-0.112,-0.039,-0.063,-0.151,-0.088,-0.01
-0.02,-0.01,0.01,0.015,-0.015,0.0,-0.107,-0.049,-0.063,-0.156,-0.093,-0.01
-0.02,-0.005,0.015,0.015,-0.02,0.005,-0.102,-0.049,-0.059,-0.156,-0.093,-0.01
-0.02,0.0,0.02,0.01,-0.02,0.01,-0.093,-0.049,-0.059,-0.156,-0.093,-0.02
-0.02,0.005,0.024,0.01,-0.024,0.015,-0.088,-0.044,-0.063,-0.151,-0.088,-0.01
-0.029,-0.005,0.024,0.02,-0.029,0.01,-0.083,-0.034,-0.059,-0.146,-0.088,-0.02
-0.029,-0.005,0.024,0.02,-0.029,0.01,-0.083,-0.039,-0.063,-0.151,-0.093,-0.024
-0.034,-0.015,0.02,0.024,-0.029,0.0,-0.083,-0.039,-0.059,-0.146,-0.093,-0.024
-0.034,-0.015,0.02,0.024,-0.029,0.0,-0.083,-0.034,-0.049,-0.142,-0.093,-0.02
-0.034,-0.015,0.02,0.024,-0.029,0.0,-0.093,-0.034,-0.049,-0.137,-0.083,-0.02
-0.034,-0.015,0.02,0.024,-0.029,0.0,-0.093,-0.034,-0.049,-0.127,-0.073,-0.02
-0.039,-0.015,0.024,0.029,-0.034,0.005,-0.088,-0.034,-0.039,-0.122,-0.073,-0.02
-0.039,-0.015,0.024,0.029,-0.034,0.005,-0.088,-0.034,-0.049,-0.122,-0.083,-0.024
-0.029,-0.024,0.005,0.029,-0.02,-0.01,-0.078,-0.034,-0.044,-0.107,-0.078,-0.015
-0.034,-0.029,0.005,0.034,-0.02,-0.015,-0.068,-0.02,-0.034,-0.098,-0.068,-0.01
-0.034,-0.029,0.005,0.034,-0.02,-0.015,-0.059,-0.02,-0.024,-0.088,-0.063,-0.01
-0.024,-0.015,0.01,0.02,-0.02,-0.005,-0.054,-0.02,-0.02,-0.083,-0.059,-0.01
-0.034,-0.02,0.015,0.029,-0.024,-0.005,-0.063,-0.015,-0.015,-0.083,-0.059,0.0
-0.039,-0.02,0.02,0.029,-0.029,0.0,-0.063,-0.015,-0.015,-0.083,-0.054,-0.005
-0.024,0.005,0.029,0.01,-0.029,0.015,-0.059,-0.015,-0.015,-0.078,-0.049,-0.005
-0.015,0.015,0.029,0.0,-0.024,0.02,-0.059,-0.015,-0.015,-0.073,-0.049,-0.005
-0.024,0.0,0.024,0.015,-0.024,0.01,-0.063,-0.005,-0.015,-0.068,-0.044,-0.005
-0.034,-0.005,0.029,0.02,-0.034,0.01,-0.063,-0.01,-0.02,-0.063,-0.039,-0.005
-0.024,-0.005,0.02,0.015,-0.024,0.005,-0.063,-0.01,-0.02,-0.054,-0.034,-0.005
-0.01,-0.01,0.0,0.01,-0.005,-0.005,-0.059,-0.005,-0.01,-0.049,-0.029,-0.005
-0.015,0.015,0.029,0.0,-0.024,0.02,-0.049,-0.015,0.005,-0.044,-0.02,0.01
-0.01,0.01,0.02,0.0,-0.015,0.015,-0.049,-0.015,0.0,-0.039,-0.02,0.015
-0.01,0.01,0.02,0.0,-0.015,0.015,-0.044,-0.015,0.005,-0.034,-0.02,0.02
-0.005,0.015,0.02,-0.005,-0.015,0.015,-0.044,-0.015,0.015,-0.029,-0.02,0.024
0.005,0.024,0.02,-0.015,-0.01,0.02,-0.044,0.005,0.015,-0.024,-0.005,0.029
0.005,0.015,0.01,-0.01,-0.005,0.01,-0.044,0.01,0.015,-0.02,0.0,0.029
0.01,0.015,0.005,-0.01,0.0,0.01,-0.044,0.015,0.015,-0.015,0.005,0.029
0.01,0.02,0.01,-0.015,0.0,0.015,-0.044,0.02,0.015,-0.01,0.01,0.029
0.0,0.029,0.029,-0.015,-0.015,0.029,-0.044,0.01,0.024,-0.005,0.02,0.039
-0.005,0.02,0.024,-0.005,-0.015,0.02,-0.044,0.01,0.024,0.0,0.02,0.034
-0.005,0.02,0.024,-0.005,-0.015,0.02,-0.044,0.005,0.015,-0.005,0.02,0.029
-0.005,0.024,0.029,-0.01,-0.02,0.024,-0.039,0.005,0.015,0.0,0.005,0.029
0.015,0.044,0.029,-0.029,-0.01,0.034,-0.024,0.02,0.039,0.024,0.024,0.049
0.0,0.044,0.044,-0.02,-0.024,0.044,-0.044,0.0,0.02,0.015,0.015,0.039
-0.02,0.015,0.034,0.005,-0.029,0.024,-0.044,0.01,0.02,0.0,0.01,0.034
-0.02,0.005,0.024,0.01,-0.024,0.015,-0.029,0.039,0.039,0.0,0.015,0.034
0.015,0.034,0.02,-0.024,-0.005,0.024,-0.015,0.054,0.054,-0.034,-0.015,0.024
0.015,0.034,0.02,-0.024,-0.005,0.024,-0.005,0.063,0.054,-0.078,-0.063,-0.015
-0.034,-0.024,0.01,0.029,-0.024,-0.01,0.0,0.073,0.044,-0.117,-0.137,-0.054
-0.054,-0.034,0.02,0.044,-0.039,-0.01,0.0,0.044,0.01,-0.142,-0.176,-0.093
-0.029,-0.02,0.01,0.024,-0.02,-0.005,0.005,0.044,0.01,-0.073,-0.146,-0.093
-0.034,-0.073,-0.039,0.054,0.0,-0.059,0.024,0.073,0.068,0.059,-0.063,-0.063
-0.059,-0.117,-0.059,0.088,0.0,-0.088,0.02,0.088,0.102,0.176,0.02,-0.039
-0.029,-0.107,-0.078,0.068,0.024,-0.093,0.01,0.093,0.127,0.288,0.127,0.015
-0.01,-0.078,-0.068,0.044,0.029,-0.073,0.02,0.146,0.205,0.444,0.268,0.102
-0.01,-0.054,-0.044,0.034,0.015,-0.049,0.049,0.22,0.303,0.566,0.366,0.176
0.034,0.024,-0.01,-0.029,0.02,0.005,0.02,0.234,0.356,0.605,0.415,0.22
0.098,0.142,0.044,-0.117,0.024,0.093,-0.02,0.239,0.41,0.712,0.532,0.327
0.088,0.215,0.127,-0.151,-0.02,0.171,-0.029,0.273,0.527,0.888,0.693,0.464
0.054,0.254,0.2,-0.151,-0.073,0.224,-0.039,0.303,0.644,0.961,0.747,0.522
0.078,0.307,0.229,-0.19,-0.078,0.268,-0.029,0.356,0.703,0.888,0.673,0.498
0.083,0.327,0.244,-0.205,-0.083,0.283,0.024,0.415,0.712,0.678,0.498,0.425
0.01,0.312,0.303,-0.161,-0.146,0.307,0.112,0.449,0.62,0.303,0.171,0.259
-0.102,0.288,0.39,-0.093,-0.249,0.337,0.2,0.478,0.478,-0.215,-0.259,0.015
-0.181,0.215,0.395,-0.015,-0.288,0.303,0.298,0.537,0.376,-0.703,-0.639,-0.215
-0.215,0.088,0.303,0.063,-0.259,0.195,0.376,0.6,0.371,-0.952,-0.844,-0.366
-0.205,-0.015,0.19,0.112,-0.2,0.088,0.41,0.62,0.39,-1.039,-0.903,-0.449
-0.21,-0.102,0.107,0.156,-0.161,0.0,0.429,0.63,0.4,-1.01,-0.883,-0.478
-0.22,-0.176,0.044,0.2,-0.132,-0.068,0.439,0.649,0.444,-0.859,-0.791,-0.468
-0.2,-0.224,-0.024,0.215,-0.088,-0.127,0.449,0.669,0.493,-0.688,-0.678,-0.425
-0.161,-0.224,-0.063,0.195,-0.049,-0.146,0.425,0.669,0.493,-0.615,-0.61,-0.39
-0.146,-0.215,-0.068,0.181,-0.039,-0.142,0.405,0.683,0.503,-0.551,-0.547,-0.351
-0.146,-0.215,-0.068,0.181,-0.039,-0.142,0.395,0.698,0.542,-0.468,-0.498,-0.322
-0.107,-0.185,-0.078,0.146,-0.015,-0.132,0.376,0.708,0.522,-0.449,-0.478,-0.307
-0.112,-0.21,-0.098,0.161,-0.01,-0.156,0.351,0.703,0.434,-0.478,-0.478,-0.307
-0.146,-0.239,-0.093,0.195,-0.029,-0.166,0.342,0.737,0.386,-0.483,-0.473,-0.307
-0.112,-0.2,-0.088,0.156,-0.015,-0.146,0.361,0.805,0.366,-0.464,-0.444,-0.293
-0.073,-0.171,-0.098,0.122,0.01,-0.137,0.42,0.869,0.327,-0.459,-0.425,-0.273
-0.102,-0.2,-0.098,0.151,-0.005,-0.151,0.488,0.922,0.259,-0.493,-0.425,-0.268
-0.146,-0.22,-0.073,0.185,-0.039,-0.146,0.556,0.942,0.156,-0.527,-0.434,-0.268
-0.146,-0.22,-0.073,0.185,-0.039,-0.146,0.61,0.942,0.073,-0.537,-0.444,-0.268
-0.137,-0.224,-0.088,0.181,-0.024,-0.156,0.654,0.932,0.024,-0.527,-0.434,-0.264
-0.117,-0.215,-0.098,0.166,-0.01,-0.156,0.678,0.932,-0.034,-0.512,-0.42,-0.254
-0.127,-0.185,-0.059,0.156,-0.034,-0.122,0.712,0.947,-0.068,-0.503,-0.41,-0.249
-0.156,-0.224,-0.068,0.19,-0.044,-0.146,0.761,1.005,-0.049,-0.473,-0.4,-0.239
-0.161,-0.234,-0.073,0.2,-0.044,-0.156,0.82,1.054,-0.029,-0.439,-0.371,-0.229
-0.137,-0.185,-0.049,0.161,-0.044,-0.117,0.869,1.054,-0.039,-0.41,-0.351,-0.21
-0.132,-0.181,-0.049,0.156,-0.044,-0.117,0.908,1.035,-0.059,-0.395,-0.332,-0.19
-0.151,-0.2,-0.049,0.176,-0.054,-0.127,0.966,1.02,-0.068,-0.39,-0.317,-0.176
-0.166,-0.195,-0.029,0.181,-0.068,-0.112,1.039,0.996,-0.073,-0.381,-0.317,-0.181
-0.166,-0.185,-0.02,0.176,-0.073,-0.102,1.064,0.922,-0.083,-0.39,-0.327,-0.181
-0.166,-0.205,-0.039,0.185,-0.063,-0.122,0.996,0.786,-0.102,-0.39,-0.332,-0.176
-0.156,-0.195,-0.039,0.176,-0.059,-0.117,0.844,0.59,-0.127,-0.361,-0.312,-0.161
-0.122,-0.122,0.0,0.122,-0.063,-0.063,0.649,0.337,-0.161,-0.332,-0.293,-0.146
-0.102,-0.073,0.029,0.088,-0.068,-0.024,0.483,0.102,-0.19,-0.303,-0.259,-0.122
-0.073,-0.054,0.02,0.063,-0.049,-0.02,0.376,-0.024,-0.2,-0.259,-0.224,-0.098
-0.054,-0.049,0.005,0.054,-0.029,-0.024,0.278,-0.054,-0.19,-0.224,-0.2,-0.078
-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.176,-0.063,-0.19,-0.185,-0.166,-0.049
-0.044,-0.068,-0.024,0.059,-0.01,-0.049,0.078,-0.078,-0.176,-0.146,-0.127,-0.02
-0.044,-0.068,-0.024,0.059,-0.01,-0.049,0.015,-0.083,-0.166,-0.132,-0.117,-0.005
-0.044,-0.059,-0.015,0.054,-0.015,-0.039,-0.034,-0.083,-0.156,-0.122,-0.122,-0.01
-0.034,-0.063,-0.029,0.049,-0.005,-0.049,-0.063,-0.083,-0.127,-0.117,-0.107,-0.01
-0.005,-0.054,-0.049,0.029,0.02,-0.054,-0.098,-0.093,-0.102,-0.112,-0.102,-0.01
-0.015,-0.034,-0.02,0.024,0.0,-0.029,-0.117,-0.098,-0.083,-0.102,-0.098,-0.01
-0.015,-0.029,-0.015,0.024,0.0,-0.024,-0.137,-0.102,-0.093,-0.088,-0.098,0.005
-0.005,-0.024,-0.02,0.015,0.005,-0.024,-0.146,-0.107,-0.088,-0.088,-0.093,0.01
0.015,-0.024,-0.039,0.005,0.024,-0.034,-0.142,-0.112,-0.088,-0.083,-0.088,0.015
0.024,-0.015,-0.039,-0.005,0.029,-0.029,-0.156,-0.112,-0.107,-0.083,-0.088,0.02
0.0,-0.039,-0.039,0.02,0.02,-0.039,-0.171,-0.122,-0.117,-0.073,-0.083,0.024
0.0,-0.039,-0.039,0.02,0.02,-0.039,-0.176,-0.127,-0.117,-0.068,-0.068,0.029
0.005,-0.034,-0.039,0.015,0.02,-0.039,-0.176,-0.127,-0.112,-0.059,-0.059,0.039
0.005,-0.024,-0.029,0.01,0.015,-0.029,-0.176,-0.127,-0.112,-0.059,-0.054,0.044
-0.01,-0.024,-0.015,0.02,0.0,-0.02,-0.171,-0.137,-0.112,-0.063,-0.059,0.034
-0.01,-0.024,-0.015,0.02,0.0,-0.02,-0.171,-0.146,-0.112,-0.063,-0.063,0.024
-0.005,-0.024,-0.02,0.015,0.005,-0.024,-0.171,-0.146,-0.112,-0.063,-0.068,0.02
-0.005,-0.024,-0.02,0.015,0.005,-0.024,-0.166,-0.151,-0.117,-0.063,-0.073,0.02
-0.01,-0.02,-0.01,0.015,0.0,-0.015,-0.156,-0.146,-0.107,-0.059,-0.063,0.034
0.005,-0.02,-0.024,0.01,0.015,-0.024,-0.166,-0.151,-0.117,-0.049,-0.063,0.039
0.01,-0.02,-0.029,0.005,0.02,-0.024,-0.171,-0.146,-0.122,-0.044,-0.059,0.044
0.01,-0.029,-0.039,0.01,0.024,-0.034,-0.181,-0.142,-0.127,-0.034,-0.054,0.044
0.005,-0.029,-0.034,0.015,0.02,-0.034,-0.176,-0.142,-0.127,-0.044,-0.054,0.044
0.015,-0.015,-0.029,0.0,0.02,-0.024,-0.176,-0.142,-0.127,-0.039,-0.049,0.044
0.01,-0.015,-0.024,0.005,0.015,-0.02,-0.166,-0.142,-0.122,-0.029,-0.044,0.054
-0.005,-0.015,-0.01,0.01,0.0,-0.015,-0.166,-0.146,-0.117,-0.029,-0.044,0.054
0.005,0.005,0.0,-0.005,0.0,0.0,-0.166,-0.146,-0.117,-0.029,-0.044,0.054
0.005,0.005,0.0,-0.005,0.0,0.0,-0.166,-0.142,-0.117,-0.029,-0.044,0.059
0.005,-0.005,-0.01,0.0,0.005,-0.01,-0.166,-0.142,-0.117,-0.02,-0.029,0.059
0.005,-0.005,-0.01,0.0,0.005,-0.01,-0.171,-0.146,-0.117,-0.02,-0.024,0.059
0.015,0.0,-0.015,-0.005,0.015,-0.01,-0.171,-0.137,-0.098,-0.01,-0.015,0.063
0.005,-0.02,-0.024,0.01,0.015,-0.024,-0.171,-0.137,-0.098,0.0,-0.01,0.078
0.015,-0.005,-0.02,-0.005,0.015,-0.015,-0.176,-0.146,-0.112,0.005,-0.01,0.083
0.015,-0.005,-0.02,-0.005,0.015,-0.015,-0.181,-0.151,-0.122,0.01,-0.01,0.083
0.02,0.01,-0.01,-0.015,0.015,0.0,-0.171,-0.146,-0.112,0.02,-0.005,0.068
0.029,0.02,-0.01,-0.024,0.02,0.005,-0.171,-0.146,-0.107,0.024,0.005,0.068
0.039,0.034,-0.005,-0.034,0.02,0.015,-0.171,-0.151,-0.107,0.029,0.005,0.068
0.044,0.039,-0.005,-0.039,0.024,0.015,-0.171,-0.151,-0.107,0.039,0.01,0.068
