I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.029,-0.029,-0.059,-0.068,-0.039,-0.02
-0.015,-0.034,-0.02,0.024,0.0,-0.029,0.029,-0.029,-0.059,-0.059,-0.029,-0.02
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.029,-0.029,-0.059,-0.059,-0.029,-0.02
-0.005,-0.024,-0.02,0.015,0.005,-0.024,0.029,-0.029,-0.059,-0.059,-0.029,-0.02
0.0,-0.02,-0.02,0.01,0.01,-0.02,0.029,-0.029,-0.059,-0.059,-0.029,-0.02
-0.01,-0.034,-0.024,0.024,0.005,-0.029,0.029,-0.029,-0.068,-0.063,-0.034,-0.024
-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.029,-0.029,-0.068,-0.068,-0.039,-0.029
-0.029,-0.044,-0.015,0.039,-0.01,-0.029,0.029,-0.029,-0.068,-0.073,-0.044,-0.034
-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.029,-0.029,-0.068,-0.078,-0.049,-0.039
-0.029,-0.044,-0.015,0.039,-0.01,-0.029,0.029,-0.02,-0.059,-0.073,-0.044,-0.024
-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.029,-0.02,-0.059,-0.068,-0.039,-0.02
-0.01,-0.034,-0.024,0.024,0.005,-0.029,0.029,-0.02,-0.059,-0.063,-0.034,-0.015
0.0,-0.029,-0.029,0.015,0.015,-0.029,0.029,-0.02,-0.059,-0.059,-0.029,-0.01
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.039,-0.02,-0.059,-0.059,-0.02,-0.01
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.039,-0.02,-0.059,-0.059,-0.02,-0.01
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.039,-0.02,-0.059,-0.059,-0.02,-0.01
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.039,-0.02,-0.059,-0.059,-0.02,-0.01
-0.02,-0.044,-0.024,0.034,0.0,-0.034,0.029,-0.02,-0.059,-0.068,-0.024,-0.02
-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.029,-0.02,-0.059,-0.068,-0.029,-0.02
-0.039,-0.054,-0.015,0.049,-0.015,-0.034,0.029,-0.02,-0.059,-0.068,-0.034,-0.02
-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.029,-0.02,-0.059,-0.068,-0.039,-0.02
-0.059,-0.059,0.0,0.059,-0.029,-0.029,0.024,-0.034,-0.063,-0.073,-0.054,-0.024
-0.059,-0.059,0.0,0.059,-0.029,-0.029,0.02,-0.039,-0.068,-0.078,-0.059,-0.029
-0.059,-0.059,0.0,0.059,-0.029,-0.029,0.015,-0.044,-0.073,-0.083,-0.063,-0.034
-0.059,-0.059,0.0,0.059,-0.029,-0.029,0.01,-0.049,-0.078,-0.088,-0.068,-0.039
-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.024,-0.039,-0.068,-0.078,-0.059,-0.029
-0.029,-0.039,-0.01,0.034,-0.01,-0.024,0.029,-0.029,-0.059,-0.068,-0.049,-0.02
-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.034,-0.02,-0.049,-0.059,-0.039,-0.01
-0.01,-0.02,-0.01,0.015,0.0,-0.015,0.039,-0.01,-0.039,-0.049,-0.029,0.0
-0.02,-0.024,-0.005,0.024,-0.01,-0.015,0.034,-0.02,-0.049,-0.059,-0.029,-0.01
-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.029,-0.02,-0.049,-0.059,-0.029,-0.01
-0.02,-0.034,-0.015,0.029,-0.005,-0.024,0.024,-0.02,-0.049,-0.059,-0.029,-0.01
-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.02,-0.02,-0.049,-0.059,-0.029,-0.01
-0.015,-0.024,-0.01,0.02,-0.005,-0.02,0.029,-0.029,-0.049,-0.059,-0.039,-0.01
-0.01,-0.02,-0.01,0.015,0.0,-0.015,0.029,-0.029,-0.049,-0.059,-0.039,-0.01
-0.005,-0.015,-0.01,0.01,0.0,-0.015,0.029,-0.029,-0.049,-0.059,-0.039,-0.01
0.0,-0.01,-0.01,0.005,0.005,-0.01,0.029,-0.029,-0.049,-0.059,-0.039,-0.01
-0.01,-0.024,-0.015,0.02,0.0,-0.02,0.029,-0.029,-0.059,-0.059,-0.029,-0.02
-0.02,-0.039,-0.02,0.029,0.0,-0.029,0.029,-0.029,-0.059,-0.059,-0.029,-0.02
-0.029,-0.054,-0.024,0.044,-0.005,-0.039,0.029,-0.029,-0.059,-0.059,-0.029,-0.02
-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.029,-0.029,-0.059,-0.059,-0.029,-0.02
-0.034,-0.063,-0.029,0.049,-0.005,-0.049,0.024,-0.039,-0.068,-0.063,-0.034,-0.02
-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.02,-0.039,-0.068,-0.068,-0.039,-0.02
-0.024,-0.054,-0.029,0.039,0.0,-0.044,0.015,-0.039,-0.068,-0.073,-0.044,-0.02
-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.01,-0.039,-0.068,-0.078,-0.049,-0.02
-0.01,-0.039,-0.029,0.024,0.01,-0.034,0.024,-0.034,-0.063,-0.073,-0.034,-0.01
0.0,-0.029,-0.029,0.015,0.015,-0.029,0.029,-0.029,-0.059,-0.068,-0.029,-0.01
0.01,-0.02,-0.029,0.005,0.02,-0.024,0.034,-0.024,-0.054,-0.063,-0.024,-0.01
0.02,-0.01,-0.029,-0.005,0.024,-0.02,0.039,-0.02,-0.049,-0.059,-0.02,-0.01
0.005,-0.034,-0.039,0.015,0.02,-0.039,0.024,-0.029,-0.059,-0.063,-0.024,-0.015
-0.01,-0.049,-0.039,0.029,0.015,-0.044,0.02,-0.029,-0.059,-0.068,-0.029,-0.02
-0.024,-0.063,-0.039,0.044,0.005,-0.054,0.015,-0.029,-0.059,-0.073,-0.034,-0.024
-0.039,-0.078,-0.039,0.059,0.0,-0.059,0.01,-0.029,-0.059,-0.078,-0.039,-0.029
-0.029,-0.063,-0.034,0.049,0.0,-0.049,0.01,-0.039,-0.068,-0.078,-0.049,-0.029
-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.01,-0.039,-0.068,-0.078,-0.049,-0.029
-0.029,-0.054,-0.024,0.044,-0.005,-0.039,0.01,-0.039,-0.068,-0.078,-0.049,-0.029
-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.01,-0.039,-0.068,-0.078,-0.049,-0.029
-0.02,-0.034,-0.015,0.029,-0.005,-0.024,0.015,-0.024,-0.054,-0.063,-0.044,-0.024
-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.02,-0.02,-0.049,-0.059,-0.039,-0.02
-0.02,-0.024,-0.005,0.024,-0.01,-0.015,0.024,-0.015,-0.044,-0.054,-0.034,-0.015
-0.02,-0.02,0.0,0.02,-0.01,-0.01,0.029,-0.01,-0.039,-0.049,-0.029,-0.01
0.0,-0.02,-0.02,0.01,0.01,-0.02,0.034,-0.01,-0.044,-0.054,-0.029,-0.01
0.005,0.005,0.0,-0.005,0.0,0.0,0.044,0.0,-0.029,-0.039,-0.015,0.005
0.005,0.024,0.02,-0.015,-0.01,0.02,0.049,0.005,-0.029,-0.039,-0.015,0.005
-0.005,0.015,0.02,-0.005,-0.015,0.015,0.049,0.01,-0.024,-0.039,-0.015,0.005
-0.01,0.01,0.02,0.0,-0.015,0.015,0.049,0.005,-0.029,-0.034,-0.01,0.015
0.01,0.029,0.02,-0.02,-0.005,0.024,0.054,0.005,-0.029,-0.034,-0.005,0.015
0.005,0.024,0.02,-0.015,-0.01,0.02,0.054,0.005,-0.029,-0.039,-0.005,0.015
0.0,0.02,0.02,-0.01,-0.01,0.02,0.059,0.005,-0.029,-0.039,-0.005,0.02
-0.01,0.029,0.039,-0.01,-0.024,0.034,0.059,0.024,-0.02,-0.024,0.005,0.02
0.01,0.039,0.029,-0.024,-0.01,0.034,0.059,0.01,-0.02,-0.024,0.01,0.02
0.015,0.039,0.024,-0.024,-0.005,0.029,0.054,0.01,-0.02,-0.024,0.01,0.015
0.02,0.044,0.024,-0.029,-0.005,0.034,0.054,0.01,-0.024,-0.024,0.0,0.015
0.005,0.049,0.044,-0.024,-0.02,0.044,0.049,0.005,-0.034,-0.029,-0.015,0.01
-0.005,0.049,0.054,-0.02,-0.029,0.049,0.039,0.0,-0.029,-0.034,-0.015,0.005
-0.01,0.049,0.059,-0.02,-0.034,0.054,0.024,-0.005,-0.029,-0.039,-0.02,0.0
-0.015,0.044,0.059,-0.015,-0.039,0.049,0.01,-0.024,-0.034,-0.049,-0.029,-0.005
-0.02,0.034,0.054,-0.005,-0.039,0.044,0.01,-0.015,-0.029,-0.039,-0.02,0.005
0.005,0.029,0.024,-0.015,-0.01,0.024,0.015,-0.015,-0.029,-0.039,-0.02,0.005
0.024,0.039,0.015,-0.029,0.005,0.024,0.015,-0.015,-0.029,-0.034,-0.015,0.01
0.029,0.044,0.015,-0.034,0.005,0.029,0.005,-0.015,-0.024,-0.034,-0.015,0.01
0.034,0.044,0.01,-0.039,0.01,0.024,0.01,-0.024,-0.024,-0.024,-0.01,0.02
0.039,0.029,-0.01,-0.034,0.024,0.01,0.0,-0.024,-0.024,-0.024,-0.005,0.02
0.044,0.039,-0.005,-0.039,0.024,0.015,0.0,-0.024,-0.024,-0.024,0.005,0.02
0.049,0.039,-0.01,-0.044,0.029,0.015,0.015,-0.015,-0.015,-0.02,0.015,0.029
0.059,0.034,-0.024,-0.044,0.039,0.005,0.01,-0.02,-0.02,-0.024,0.02,0.034
0.044,0.034,-0.01,-0.039,0.024,0.01,0.005,-0.02,-0.02,-0.015,0.015,0.034
0.005,0.024,0.02,-0.015,-0.01,0.02,0.0,-0.024,-0.029,-0.024,0.0,0.029
-0.01,0.024,0.034,-0.005,-0.024,0.029,-0.005,-0.034,-0.039,-0.034,-0.01,0.024
0.015,0.015,0.0,-0.015,0.005,0.005,-0.005,-0.029,-0.039,-0.044,-0.01,0.015
0.02,0.01,-0.01,-0.015,0.015,0.0,-0.005,-0.029,-0.044,-0.044,-0.01,0.01
0.02,0.01,-0.01,-0.015,0.015,0.0,-0.005,-0.034,-0.044,-0.049,-0.005,0.015
0.024,0.01,-0.015,-0.015,0.02,-0.005,-0.005,-0.034,-0.044,-0.049,-0.005,0.01
0.024,0.02,-0.005,-0.02,0.015,0.005,0.0,-0.034,-0.034,-0.039,0.005,0.01
0.01,0.005,-0.005,-0.005,0.005,0.0,0.0,-0.034,-0.034,-0.044,0.005,0.015
0.01,0.02,0.01,-0.015,0.0,0.015,0.0,-0.034,-0.044,-0.044,0.005,0.024
0.015,0.044,0.029,-0.029,-0.01,0.034,0.0,-0.039,-0.049,-0.044,0.005,0.029
0.034,0.034,0.0,-0.034,0.015,0.015,0.01,-0.029,-0.039,-0.034,0.0,0.029
0.034,0.029,-0.005,-0.029,0.02,0.01,0.005,-0.029,-0.044,-0.044,0.0,0.024
0.029,0.024,-0.005,-0.024,0.015,0.01,0.005,-0.039,-0.044,-0.044,0.0,0.02
0.02,0.015,-0.005,-0.015,0.01,0.005,0.005,-0.039,-0.044,-0.044,-0.01,0.02
0.015,0.0,-0.015,-0.005,0.015,-0.01,0.01,-0.049,-0.049,-0.044,0.0,0.015
0.015,0.01,-0.005,-0.01,0.01,0.0,0.015,-0.039,-0.049,-0.039,0.0,0.015
0.01,0.01,0.0,-0.01,0.005,0.005,0.02,-0.039,-0.044,-0.039,0.0,0.01
-0.01,-0.024,-0.015,0.02,0.0,-0.02,0.02,-0.039,-0.044,-0.044,0.0,0.005
-0.02,-0.044,-0.024,0.034,0.0,-0.034,0.005,-0.044,-0.054,-0.049,-0.024,0.0
-0.034,-0.049,-0.015,0.044,-0.01,-0.034,0.0,-0.044,-0.054,-0.063,-0.034,-0.01
-0.049,-0.059,-0.01,0.054,-0.02,-0.034,0.01,-0.049,-0.068,-0.068,-0.039,-0.02
-0.059,-0.073,-0.015,0.068,-0.024,-0.044,-0.005,-0.059,-0.068,-0.073,-0.054,-0.024
-0.034,-0.049,-0.015,0.044,-0.01,-0.034,0.01,-0.054,-0.063,-0.063,-0.039,-0.024
-0.024,-0.039,-0.015,0.034,-0.005,-0.029,0.02,-0.049,-0.059,-0.059,-0.029,-0.02
-0.02,-0.034,-0.015,0.029,-0.005,-0.024,0.024,-0.049,-0.054,-0.059,-0.024,-0.015
-0.01,-0.024,-0.015,0.02,0.0,-0.02,0.02,-0.054,-0.059,-0.059,-0.02,-0.01
-0.039,-0.063,-0.024,0.054,-0.01,-0.044,0.01,-0.059,-0.078,-0.078,-0.039,-0.02
-0.044,-0.078,-0.034,0.063,-0.005,-0.059,0.005,-0.063,-0.083,-0.078,-0.044,-0.029
-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.005,-0.068,-0.083,-0.083,-0.049,-0.029
-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.005,-0.068,-0.083,-0.083,-0.049,-0.029
-0.024,-0.068,-0.044,0.049,0.01,-0.059,0.02,-0.059,-0.068,-0.078,-0.049,-0.024
-0.034,-0.078,-0.044,0.059,0.005,-0.063,0.02,-0.059,-0.063,-0.078,-0.049,-0.024
-0.029,-0.078,-0.049,0.054,0.01,-0.063,0.02,-0.059,-0.063,-0.078,-0.049,-0.024
-0.024,-0.073,-0.049,0.049,0.01,-0.063,0.02,-0.054,-0.063,-0.078,-0.049,-0.024
-0.015,-0.073,-0.059,0.044,0.02,-0.068,0.024,-0.054,-0.073,-0.078,-0.039,-0.024
-0.029,-0.063,-0.034,0.049,0.0,-0.049,0.024,-0.054,-0.078,-0.078,-0.039,-0.024
-0.044,-0.078,-0.034,0.063,-0.005,-0.059,0.024,-0.054,-0.078,-0.083,-0.039,-0.024
-0.049,-0.078,-0.029,0.063,-0.01,-0.054,0.024,-0.054,-0.078,-0.083,-0.039,-0.024
-0.049,-0.073,-0.024,0.063,-0.015,-0.049,0.024,-0.063,-0.083,-0.083,-0.044,-0.029
-0.049,-0.073,-0.024,0.063,-0.015,-0.049,0.02,-0.063,-0.083,-0.088,-0.049,-0.029
-0.059,-0.078,-0.02,0.068,-0.02,-0.049,0.015,-0.063,-0.088,-0.093,-0.054,-0.034
-0.059,-0.088,-0.029,0.073,-0.015,-0.059,0.01,-0.063,-0.088,-0.102,-0.063,-0.044
-0.049,-0.073,-0.024,0.063,-0.015,-0.049,0.02,-0.054,-0.083,-0.088,-0.054,-0.039
-0.049,-0.068,-0.02,0.059,-0.015,-0.044,0.02,-0.054,-0.078,-0.078,-0.054,-0.034
-0.049,-0.063,-0.015,0.059,-0.02,-0.039,0.02,-0.049,-0.068,-0.073,-0.049,-0.029
-0.034,-0.049,-0.015,0.044,-0.01,-0.034,0.029,-0.049,-0.063,-0.068,-0.049,-0.029
-0.034,-0.049,-0.015,0.044,-0.01,-0.034,0.01,-0.054,-0.068,-0.073,-0.059,-0.039
-0.039,-0.054,-0.015,0.049,-0.015,-0.034,0.01,-0.054,-0.073,-0.078,-0.054,-0.039
-0.039,-0.054,-0.015,0.049,-0.015,-0.034,0.01,-0.054,-0.078,-0.083,-0.054,-0.039
-0.044,-0.063,-0.02,0.054,-0.015,-0.044,0.01,-0.059,-0.083,-0.098,-0.059,-0.039
-0.083,-0.088,-0.005,0.088,-0.039,-0.049,0.02,-0.049,-0.078,-0.088,-0.049,-0.034
-0.073,-0.078,-0.005,0.078,-0.034,-0.044,0.02,-0.044,-0.068,-0.078,-0.044,-0.029
-0.054,-0.083,-0.029,0.068,-0.015,-0.059,0.02,-0.044,-0.063,-0.078,-0.044,-0.029
-0.059,-0.093,-0.034,0.078,-0.015,-0.063,0.02,-0.044,-0.059,-0.078,-0.044,-0.029
-0.054,-0.083,-0.029,0.068,-0.015,-0.059,0.039,-0.039,-0.068,-0.068,-0.039,-0.02
-0.015,-0.044,-0.029,0.029,0.005,-0.039,0.02,-0.059,-0.088,-0.093,-0.054,-0.029
-0.005,-0.029,-0.024,0.02,0.01,-0.029,0.01,-0.049,-0.083,-0.093,-0.063,-0.049
-0.044,-0.049,-0.005,0.049,-0.02,-0.029,0.039,-0.024,-0.049,-0.078,-0.054,-0.049
-0.068,-0.059,0.01,0.063,-0.039,-0.024,0.068,0.015,-0.044,-0.088,-0.073,-0.059
-0.078,-0.059,0.02,0.068,-0.049,-0.02,0.098,0.049,-0.024,-0.093,-0.093,-0.078
-0.083,-0.063,0.02,0.073,-0.054,-0.024,0.112,0.078,0.024,-0.059,-0.068,-0.049
-0.083,-0.039,0.044,0.063,-0.063,0.0,0.102,0.078,0.059,0.0,-0.015,-0.015
-0.073,0.0,0.073,0.039,-0.073,0.034,0.093,0.078,0.073,0.039,0.015,0.005
-0.063,-0.024,0.039,0.044,-0.054,0.005,0.083,0.078,0.107,0.078,0.024,0.01
-0.024,-0.02,0.005,0.024,-0.015,-0.01,0.059,0.063,0.142,0.142,0.078,0.049
0.01,0.039,0.029,-0.024,-0.01,0.034,0.024,0.039,0.19,0.244,0.156,0.102
0.044,0.102,0.059,-0.073,-0.01,0.078,0.015,0.049,0.283,0.366,0.234,0.142
0.093,0.117,0.024,-0.102,0.034,0.068,0.034,0.093,0.395,0.508,0.307,0.185
0.166,0.142,-0.024,-0.151,0.093,0.059,0.0,0.083,0.493,0.649,0.41,0.249
0.215,0.176,-0.039,-0.195,0.127,0.068,-0.137,-0.054,0.522,0.786,0.508,0.317
0.244,0.19,-0.054,-0.215,0.146,0.068,-0.327,-0.268,0.512,0.903,0.61,0.381
0.307,0.264,-0.044,-0.283,0.176,0.107,-0.488,-0.493,0.454,0.991,0.703,0.464
0.371,0.361,-0.01,-0.366,0.19,0.176,-0.581,-0.683,0.376,1.069,0.781,0.522
0.41,0.415,0.005,-0.41,0.2,0.21,-0.639,-0.81,0.317,1.103,0.844,0.571
0.415,0.468,0.054,-0.439,0.181,0.259,-0.712,-0.913,0.259,1.122,0.869,0.615
0.395,0.483,0.088,-0.439,0.151,0.283,-0.795,-0.996,0.185,1.074,0.834,0.59
0.361,0.371,0.01,-0.366,0.176,0.19,-0.815,-1.015,0.112,0.927,0.708,0.493
0.342,0.19,-0.151,-0.264,0.244,0.02,-0.771,-0.991,0.015,0.693,0.503,0.356
0.259,0.034,-0.224,-0.146,0.239,-0.098,-0.756,-0.996,-0.142,0.42,0.278,0.195
0.181,-0.107,-0.288,-0.034,0.234,-0.2,-0.752,-1.0,-0.307,0.142,0.073,0.054
0.127,-0.278,-0.405,0.078,0.264,-0.342,-0.708,-0.961,-0.473,-0.142,-0.112,-0.059
0.063,-0.42,-0.483,0.181,0.273,-0.454,-0.649,-0.908,-0.649,-0.444,-0.283,-0.181
0.0,-0.459,-0.459,0.229,0.229,-0.459,-0.595,-0.869,-0.781,-0.634,-0.381,-0.244
-0.044,-0.468,-0.425,0.259,0.19,-0.449,-0.527,-0.781,-0.756,-0.644,-0.39,-0.244
-0.063,-0.434,-0.371,0.249,0.151,-0.405,-0.454,-0.683,-0.634,-0.556,-0.346,-0.224
-0.044,-0.346,-0.303,0.195,0.127,-0.327,-0.361,-0.576,-0.532,-0.468,-0.312,-0.215
-0.044,-0.278,-0.234,0.161,0.093,-0.259,-0.283,-0.488,-0.459,-0.395,-0.273,-0.19
-0.063,-0.264,-0.2,0.166,0.068,-0.234,-0.259,-0.429,-0.415,-0.351,-0.259,-0.181
-0.083,-0.254,-0.171,0.171,0.044,-0.215,-0.254,-0.41,-0.39,-0.337,-0.244,-0.171
-0.073,-0.22,-0.146,0.146,0.034,-0.185,-0.21,-0.342,-0.332,-0.293,-0.205,-0.142
-0.063,-0.205,-0.142,0.137,0.039,-0.176,-0.122,-0.249,-0.249,-0.239,-0.156,-0.107
-0.044,-0.19,-0.146,0.117,0.049,-0.171,-0.083,-0.171,-0.185,-0.205,-0.137,-0.093
-0.024,-0.156,-0.132,0.093,0.054,-0.146,-0.049,-0.112,-0.122,-0.181,-0.127,-0.083
0.005,-0.117,-0.122,0.059,0.063,-0.122,0.005,-0.039,-0.059,-0.137,-0.093,-0.059
-0.024,-0.127,-0.102,0.078,0.039,-0.117,0.039,-0.005,-0.024,-0.112,-0.078,-0.044
-0.093,-0.142,-0.049,0.117,-0.024,-0.098,0.024,-0.029,-0.044,-0.132,-0.098,-0.073
-0.102,-0.122,-0.02,0.112,-0.044,-0.073,0.034,-0.02,-0.044,-0.127,-0.088,-0.078
-0.054,-0.102,-0.049,0.078,-0.005,-0.078,0.054,-0.01,-0.034,-0.093,-0.063,-0.054
-0.044,-0.102,-0.059,0.073,0.005,-0.083,0.034,-0.024,-0.054,-0.102,-0.063,-0.054
-0.044,-0.098,-0.054,0.073,0.005,-0.078,0.02,-0.024,-0.054,-0.098,-0.068,-0.049
-0.024,-0.073,-0.049,0.049,0.01,-0.063,0.02,-0.015,-0.044,-0.093,-0.054,-0.039
-0.024,-0.078,-0.054,0.054,0.015,-0.068,0.024,-0.005,-0.034,-0.098,-0.054,-0.039
-0.024,-0.098,-0.073,0.063,0.024,-0.088,0.029,0.005,-0.024,-0.098,-0.054,-0.039
-0.029,-0.093,-0.063,0.063,0.015,-0.078,0.044,0.034,0.0,-0.088,-0.054,-0.034
-0.044,-0.088,-0.044,0.068,0.0,-0.068,0.044,0.034,0.0,-0.088,-0.063,-0.039
-0.044,-0.078,-0.034,0.063,-0.005,-0.059,0.049,0.034,0.0,-0.088,-0.063,-0.039
-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.049,0.034,0.0,-0.088,-0.063,-0.034
-0.044,-0.059,-0.015,0.054,-0.015,-0.039,0.044,0.015,-0.01,-0.088,-0.059,-0.044
-0.044,-0.059,-0.015,0.054,-0.015,-0.039,0.034,0.0,-0.024,-0.088,-0.054,-0.044
-0.039,-0.054,-0.015,0.049,-0.015,-0.034,0.024,0.0,-0.029,-0.088,-0.049,-0.044
-0.024,-0.044,-0.02,0.034,-0.005,-0.034,0.039,0.005,-0.029,-0.078,-0.044,-0.029
-0.029,-0.044,-0.015,0.039,-0.01,-0.029,0.039,0.02,-0.005,-0.078,-0.034,-0.024
-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.049,0.034,0.005,-0.068,-0.034,-0.024
-0.059,-0.073,-0.015,0.068,-0.024,-0.044,0.044,0.034,0.01,-0.078,-0.049,-0.029
-0.063,-0.083,-0.02,0.073,-0.024,-0.054,0.029,0.029,0.01,-0.083,-0.054,-0.034
-0.049,-0.078,-0.029,0.063,-0.01,-0.054,0.059,0.029,0.02,-0.078,-0.049,-0.029
-0.039,-0.068,-0.029,0.054,-0.005,-0.049,0.049,0.029,0.024,-0.073,-0.049,-0.029
-0.034,-0.059,-0.024,0.049,-0.005,-0.044,0.054,0.024,0.024,-0.068,-0.039,-0.029
-0.024,-0.054,-0.029,0.039,0.0,-0.044,0.049,0.015,0.01,-0.063,-0.039,-0.029
-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.044,0.005,0.0,-0.073,-0.049,-0.029
-0.02,-0.044,-0.024,0.034,0.0,-0.034,0.039,0.02,0.0,-0.073,-0.034,-0.02
-0.02,-0.044,-0.024,0.034,0.0,-0.034,0.039,0.029,0.0,-0.068,-0.034,-0.02
-0.02,-0.049,-0.029,0.034,0.005,-0.039,0.034,0.029,0.01,-0.068,-0.039,-0.02
-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.044,0.044,0.02,-0.059,-0.034,-0.005
-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.054,0.049,0.029,-0.059,-0.034,-0.005
-0.029,-0.034,-0.005,0.034,-0.015,-0.02,0.059,0.054,0.034,-0.059,-0.034,-0.005
-0.024,-0.02,0.005,0.024,-0.015,-0.01,0.063,0.049,0.029,-0.059,-0.034,-0.015
-0.039,-0.034,0.005,0.039,-0.024,-0.015,0.054,0.039,0.02,-0.068,-0.034,-0.02
-0.044,-0.044,0.0,0.044,-0.024,-0.024,0.054,0.039,0.02,-0.068,-0.034,-0.024
-0.039,-0.049,-0.01,0.044,-0.015,-0.029,0.049,0.039,0.02,-0.068,-0.029,-0.024
-0.044,-0.063,-0.02,0.054,-0.015,-0.044,0.049,0.049,0.02,-0.063,-0.029,-0.029
-0.029,-0.073,-0.044,0.054,0.005,-0.059,0.039,0.049,0.02,-0.063,-0.034,-0.029
-0.024,-0.068,-0.044,0.049,0.01,-0.059,0.039,0.049,0.02,-0.063,-0.039,-0.034
-0.024,-0.063,-0.039,0.044,0.005,-0.054,0.044,0.054,0.029,-0.063,-0.044,-0.034
-0.024,-0.059,-0.034,0.044,0.005,-0.049,0.054,0.054,0.034,-0.063,-0.054,-0.029
-0.049,-0.068,-0.02,0.059,-0.015,-0.044,0.063,0.044,0.024,-0.054,-0.049,-0.039
-0.063,-0.068,-0.005,0.068,-0.029,-0.039,0.049,0.039,0.024,-0.054,-0.049,-0.044
-0.073,-0.068,0.005,0.073,-0.039,-0.034,0.049,0.039,0.02,-0.054,-0.049,-0.044
-0.068,-0.049,0.02,0.059,-0.044,-0.015,0.054,0.044,0.02,-0.049,-0.049,-0.044
-0.049,-0.039,0.01,0.044,-0.029,-0.015,0.054,0.059,0.02,-0.059,-0.039,-0.034
-0.034,-0.039,-0.005,0.039,-0.015,-0.024,0.054,0.059,0.02,-0.059,-0.034,-0.029
-0.02,-0.024,-0.005,0.024,-0.01,-0.015,0.059,0.068,0.029,-0.049,-0.024,-0.024
-0.005,-0.034,-0.029,0.02,0.01,-0.034,0.059,0.068,0.034,-0.049,-0.024,-0.024
-0.034,-0.054,-0.02,0.044,-0.01,-0.039,0.059,0.073,0.034,-0.049,-0.02,-0.02
-0.039,-0.063,-0.024,0.054,-0.01,-0.044,0.059,0.073,0.034,-0.044,-0.02,-0.02
-0.039,-0.054,-0.015,0.049,-0.015,-0.034,0.059,0.073,0.044,-0.039,-0.02,-0.02
-0.039,-0.054,-0.015,0.049,-0.015,-0.034,0.059,0.073,0.034,-0.034,-0.02,-0.02
-0.034,-0.063,-0.029,0.049,-0.005,-0.049,0.063,0.073,0.044,-0.034,-0.024,-0.029
-0.029,-0.059,-0.029,0.044,0.0,-0.044,0.068,0.073,0.044,-0.024,-0.024,-0.02
-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.073,0.078,0.044,-0.024,-0.024,-0.02
-0.029,-0.049,-0.02,0.039,-0.005,-0.034,0.078,0.083,0.049,-0.024,-0.024,-0.02
-0.044,-0.073,-0.029,0.059,-0.01,-0.054,0.063,0.083,0.049,-0.029,-0.029,-0.02
-0.044,-0.078,-0.034,0.063,-0.005,-0.059,0.059,0.078,0.049,-0.034,-0.029,-0.015
-0.02,-0.078,-0.059,0.049,0.02,-0.068,0.054,0.083,0.049,-0.029,-0.024,-0.015
-0.02,-0.073,-0.054,0.049,0.015,-0.063,0.049,0.083,0.049,-0.034,-0.024,-0.015
-0.034,-0.068,-0.034,0.054,0.0,-0.054,0.059,0.083,0.059,-0.029,-0.015,-0.015
-0.034,-0.063,-0.029,0.049,-0.005,-0.049,0.059,0.083,0.059,-0.029,-0.015,-0.02
-0.024,-0.059,-0.034,0.044,0.005,-0.049,0.059,0.078,0.059,-0.024,-0.015,-0.024
-0.024,-0.044,-0.02,0.034,-0.005,-0.034,0.054,0.078,0.059,-0.024,-0.015,-0.024
-0.01,-0.029,-0.02,0.02,0.005,-0.024,0.063,0.078,0.068,-0.024,-0.02,-0.024
-0.02,-0.029,-0.01,0.024,-0.005,-0.02,0.068,0.083,0.073,-0.024,-0.02,-0.015
-0.015,-0.039,-0.024,0.029,0.005,-0.034,0.068,0.102,0.083,-0.015,-0.015,-0.015
-0.005,-0.044,-0.039,0.024,0.015,-0.044,0.068,0.117,0.083,-0.015,-0.015,-0.015
